iteration,ep_len_mean,ep_rew_mean,fps,time_elapsed,total_timesteps,approx_kl,clip_fraction,clip_range,entropy_loss,explained_variance,learning_rate,loss,n_updates,policy_gradient_loss,value_loss
0,0,0,0,0,0,0.0013025958,0.0642578125,0.1,-1.411963789537549,0.7396005392074585,5e-05,424.9459228515625,1450,-0.0001829489949159324,478.1023938417435
0,0,0,0,0,0,0.0014163259,0.05029296875,0.1,-1.399217825755477,0.7235080599784851,5e-05,446.6445617675781,1460,0.0006856815591163468,554.5948559761048
0,0,0,0,0,0,0.002133701,0.1287109375,0.1,-1.4040418088436126,0.7249419391155243,5e-05,220.4139404296875,1470,-0.003603368697804399,525.9344053268433
0,0,0,0,0,0,0.0004992768,0.0546875,0.1,-1.4288371078670026,0.7055972218513489,5e-05,343.21099853515625,1480,0.001114107490866445,432.92954607009887
0,0,0,0,0,0,0.0020275835,0.110546875,0.1,-1.3897754620760678,0.7649083137512207,5e-05,221.16067504882812,1490,-0.0017611050679988693,512.7378322124481
0,0,0,0,0,0,0.0008812598,0.080078125,0.1,-1.399069209396839,0.7351389527320862,5e-05,671.7792358398438,1500,-0.0005130703881150112,512.8792201519012
0,0,0,0,0,0,0.0014118031,0.07861328125,0.1,-1.4264740239828826,0.6444763839244843,5e-05,817.958251953125,1510,-0.0006675793512840756,500.8215915203094
0,0,0,0,0,0,0.0017647427,0.10361328125,0.1,-1.410738929733634,0.6992603540420532,5e-05,429.41961669921875,1520,-0.0007248567984788678,516.2284862518311
0,0,0,0,0,0,0.001991845,0.12412109375,0.1,-1.4117124665528535,0.7298335433006287,5e-05,560.3714599609375,1530,-0.0018202706372903777,474.4052344322205
0,0,0,0,0,0,0.00069777196,0.05615234375,0.1,-1.4068653784692287,0.7542122155427933,5e-05,399.2171325683594,1540,0.0006539596426591743,481.9207430839539
0,0,0,0,0,0,0.0020712516,0.08720703125,0.1,-1.4087658125907183,0.7011623382568359,5e-05,667.4765014648438,1550,-0.0018356896558543666,522.7116924285889
0,0,0,0,0,0,0.00096183625,0.08720703125,0.1,-1.3964858178049326,0.7497416734695435,5e-05,211.49183654785156,1560,-5.151612713234499e-05,432.34667978286745
0,0,0,0,0,0,0.0017354949,0.0779296875,0.1,-1.415765406563878,0.7823547422885895,5e-05,258.5917663574219,1570,-5.918204406043515e-05,353.3604528903961
0,0,0,0,0,0,0.0013079802,0.09970703125,0.1,-1.3945644699037074,0.7960106283426285,5e-05,589.4698486328125,1580,-0.00047269897331716495,424.582128572464
0,0,0,0,0,0,0.0022160616,0.1169921875,0.1,-1.3873000625520944,0.773080438375473,5e-05,611.7081298828125,1590,-0.0032550100404478144,463.15327124595643
0,0,0,0,0,0,0.0020961189,0.09794921875,0.1,-1.367175741866231,0.7490482926368713,5e-05,273.03021240234375,1600,-0.0010970566916512325,443.71394686698915
0,0,0,0,0,0,0.0022361681,0.10517578125,0.1,-1.4011379454284907,0.7337929010391235,5e-05,363.5888671875,1610,-0.0017680347809800878,338.53660371303556
